category_emoji,category_value,category_label,niche_emoji,niche_value,niche_label,topic
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Earthquake magnitude
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Elastic rebound theory
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Electrical resistivity tomography
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Geodesy
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Geoid
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Geomagnetic reversal
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Gravimeter
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Gravity anomaly
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Gutenberg discontinuity
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Isostasy
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Lithosphere vs asthenosphere
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Love wave
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Magnetostratigraphy
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Mantle convection
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Mohorovicic discontinuity
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Paleomagnetism
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Rayleigh wave
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Reflection seismology
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Refraction seismology
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Remanent magnetization
🔎,sciences,Sciences,🌎,geophysics,Geophysics,S wave vs P wave
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Seismic tomography
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Seismic wave
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Seismograph
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Stress tensor
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Travel time curve
🔎,sciences,Sciences,🌎,geophysics,Geophysics,Very long baseline interferometry
🔎,sciences,Sciences,💧,hydrology,Hydrology,Aquifer
🔎,sciences,Sciences,💧,hydrology,Hydrology,Baseflow
🔎,sciences,Sciences,💧,hydrology,Hydrology,Capillary action
🔎,sciences,Sciences,💧,hydrology,Hydrology,Catchment area
🔎,sciences,Sciences,💧,hydrology,Hydrology,Confined vs unconfined aquifer
🔎,sciences,Sciences,💧,hydrology,Hydrology,Darcy law
🔎,sciences,Sciences,💧,hydrology,Hydrology,Drainage basin
🔎,sciences,Sciences,💧,hydrology,Hydrology,Drawdown
🔎,sciences,Sciences,💧,hydrology,Hydrology,Evapotranspiration
🔎,sciences,Sciences,💧,hydrology,Hydrology,Flood frequency analysis
🔎,sciences,Sciences,💧,hydrology,Hydrology,Fluvial processes
🔎,sciences,Sciences,💧,hydrology,Hydrology,Gaining vs losing stream
🔎,sciences,Sciences,💧,hydrology,Hydrology,Groundwater recharge
🔎,sciences,Sciences,💧,hydrology,Hydrology,Hydraulic conductivity
🔎,sciences,Sciences,💧,hydrology,Hydrology,Hydrograph
🔎,sciences,Sciences,💧,hydrology,Hydrology,Hydrologic cycle
🔎,sciences,Sciences,💧,hydrology,Hydrology,Infiltration
🔎,sciences,Sciences,💧,hydrology,Hydrology,Karst topography
🔎,sciences,Sciences,💧,hydrology,Hydrology,Levee
🔎,sciences,Sciences,💧,hydrology,Hydrology,Optimal groundwater yield
🔎,sciences,Sciences,💧,hydrology,Hydrology,Porosity vs permeability
🔎,sciences,Sciences,💧,hydrology,Hydrology,Return period
🔎,sciences,Sciences,💧,hydrology,Hydrology,Riparian buffer
🔎,sciences,Sciences,💧,hydrology,Hydrology,Runoff
🔎,sciences,Sciences,💧,hydrology,Hydrology,Saturated zone
🔎,sciences,Sciences,💧,hydrology,Hydrology,Stream order
🔎,sciences,Sciences,💧,hydrology,Hydrology,Vadose zone
🔎,sciences,Sciences,💧,hydrology,Hydrology,Water table
🔎,sciences,Sciences,💧,hydrology,Hydrology,Watershed management
🔎,sciences,Sciences,💧,hydrology,Hydrology,Wetland
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Quality Control
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Calibration Standard
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Error Analysis
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Safety Protocol
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Data Collection
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Instrumentation
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Precision Measurement
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Reagent Handling
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Sample Preparation
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Quality Control
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Calibration Standard
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Error Analysis
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Safety Protocol
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Data Collection
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Instrumentation
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Precision Measurement
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Analytical Method and Reagent Handling
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Quality Control
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Calibration Standard
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Error Analysis
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Safety Protocol
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Data Collection
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Instrumentation
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Precision Measurement
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Sample Preparation and Reagent Handling
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Quality Control and Calibration Standard
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Quality Control and Error Analysis
🔎,sciences,Sciences,🔬,laboratory-technique,Laboratory Technique,Quality Control and Safety Protocol
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Alloy design
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Amorphous solid
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Annealing
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Band gap
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Biocompatible material
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Ceramic
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Composite material
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Crystal defect
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Crystallography
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Dislocation
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Elastic modulus
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Fatigue limit
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Fracture toughness
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Glass transition
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Grain boundary
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Hardness scale
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Hysteresis
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Nanomaterial
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Phase diagram
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Piezoelectric material
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Polymer
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Quenching
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Semiconductor
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Shape memory alloy
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Smart material
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Stress-strain curve
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Superconductor
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Surface coating
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Thermal expansion
🔎,sciences,Sciences,🧱,materials-science,Materials Science,Young modulus
🔎,sciences,Sciences,💊,medicine,Medicine,Antibiotic resistance
🔎,sciences,Sciences,💊,medicine,Medicine,Autoimmune disease
🔎,sciences,Sciences,💊,medicine,Medicine,Biomarker
🔎,sciences,Sciences,💊,medicine,Medicine,Cancer biology
🔎,sciences,Sciences,💊,medicine,Medicine,Chronic disease management
🔎,sciences,Sciences,💊,medicine,Medicine,Clinical trial design
🔎,sciences,Sciences,💊,medicine,Medicine,Diagnostic imaging
🔎,sciences,Sciences,💊,medicine,Medicine,Epidemiology
🔎,sciences,Sciences,💊,medicine,Medicine,Epigenetics in disease
🔎,sciences,Sciences,💊,medicine,Medicine,Evidence-based medicine
🔎,sciences,Sciences,💊,medicine,Medicine,Gene therapy
🔎,sciences,Sciences,💊,medicine,Medicine,Health equity
🔎,sciences,Sciences,💊,medicine,Medicine,Inflammation
🔎,sciences,Sciences,💊,medicine,Medicine,Informed consent
🔎,sciences,Sciences,💊,medicine,Medicine,Medical ethics
🔎,sciences,Sciences,💊,medicine,Medicine,Microbiome
🔎,sciences,Sciences,💊,medicine,Medicine,Organ transplantation
🔎,sciences,Sciences,💊,medicine,Medicine,Palliative care
🔎,sciences,Sciences,💊,medicine,Medicine,Pathogen transmission
🔎,sciences,Sciences,💊,medicine,Medicine,Patient safety
🔎,sciences,Sciences,💊,medicine,Medicine,Personalized medicine
🔎,sciences,Sciences,💊,medicine,Medicine,Pharmacokinetics
🔎,sciences,Sciences,💊,medicine,Medicine,Placebo effect
🔎,sciences,Sciences,💊,medicine,Medicine,Preventive medicine
🔎,sciences,Sciences,💊,medicine,Medicine,Regenerative medicine
🔎,sciences,Sciences,💊,medicine,Medicine,Stem cell research
🔎,sciences,Sciences,💊,medicine,Medicine,Surgical technique
🔎,sciences,Sciences,💊,medicine,Medicine,Telemedicine
🔎,sciences,Sciences,💊,medicine,Medicine,Translational research
🔎,sciences,Sciences,💊,medicine,Medicine,Vaccination
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Aerobic vs anaerobic
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Algae
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Antibiotic resistance
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Archaea
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Aseptic technique
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Autoclave
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Bacteria
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Binary fission
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Biofilm
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Cell culture
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Colony
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Conjugation
🔎,sciences,Sciences,🦠,microbiology,Microbiology,DNA sequencing
🔎,sciences,Sciences,🦠,microbiology,Microbiology,ELISA
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Endospore
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Fungi
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Gram staining
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Incubation
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Koch postulates
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Microbiome
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Microscopy
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Pathogen
🔎,sciences,Sciences,🦠,microbiology,Microbiology,PCR
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Protozoa
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Spore
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Sterilization
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Transduction
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Transformation
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Virology
🔎,sciences,Sciences,🦠,microbiology,Microbiology,Virus
🔎,sciences,Sciences,🍄,mycology,Mycology,Aflatoxin
🔎,sciences,Sciences,🍄,mycology,Mycology,Ascomycota
🔎,sciences,Sciences,🍄,mycology,Mycology,Basidiomycota
🔎,sciences,Sciences,🍄,mycology,Mycology,Bioluminescent fungi
🔎,sciences,Sciences,🍄,mycology,Mycology,Brown rot vs white rot
🔎,sciences,Sciences,🍄,mycology,Mycology,Budding yeast
🔎,sciences,Sciences,🍄,mycology,Mycology,Chitin cell wall
🔎,sciences,Sciences,🍄,mycology,Mycology,Cordyceps
🔎,sciences,Sciences,🍄,mycology,Mycology,Cultivated mushroom
🔎,sciences,Sciences,🍄,mycology,Mycology,Decomposer
🔎,sciences,Sciences,🍄,mycology,Mycology,Ectomycorrhiza
🔎,sciences,Sciences,🍄,mycology,Mycology,Ergot alkaloid
🔎,sciences,Sciences,🍄,mycology,Mycology,Fairy ring
🔎,sciences,Sciences,🍄,mycology,Mycology,Fruiting body
🔎,sciences,Sciences,🍄,mycology,Mycology,Fungal hyphae
🔎,sciences,Sciences,🍄,mycology,Mycology,Fungal pathogen
🔎,sciences,Sciences,🍄,mycology,Mycology,Heterokaryon
🔎,sciences,Sciences,🍄,mycology,Mycology,Lichen symbiosis
🔎,sciences,Sciences,🍄,mycology,Mycology,Medicinal mushroom
🔎,sciences,Sciences,🍄,mycology,Mycology,Mold
🔎,sciences,Sciences,🍄,mycology,Mycology,Mushroom taxonomy
🔎,sciences,Sciences,🍄,mycology,Mycology,Mycelium network
🔎,sciences,Sciences,🍄,mycology,Mycology,Mycorrhizal network
🔎,sciences,Sciences,🍄,mycology,Mycology,Mycotoxicosis
🔎,sciences,Sciences,🍄,mycology,Mycology,Penicillium
🔎,sciences,Sciences,🍄,mycology,Mycology,Sacred fungus
🔎,sciences,Sciences,🍄,mycology,Mycology,Saprotroph
🔎,sciences,Sciences,🍄,mycology,Mycology,Spore dispersal
🔎,sciences,Sciences,🍄,mycology,Mycology,Yeast fermentation
🔎,sciences,Sciences,🍄,mycology,Mycology,Zygomycota
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Abyssal plain
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Algal bloom
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Anoxic event
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Barrier island
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Bathymetry
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Benthic zone
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Continental shelf
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Coral bleaching
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Coriolis effect
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Current system
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Dead zone
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Deep scattering layer
🔎,sciences,Sciences,🌊,oceanography,Oceanography,El Nino Southern Oscillation
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Estuary
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Gyre
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Hydrothermal vent
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Intertidal zone
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Mangrove forest
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Marine snow
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Ocean acidification
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Oceanic trench
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Pelagic zone
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Salinity gradient
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Seamount
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Storm surge
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Thermocline
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Tidal range
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Tsunami propagation
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Upwelling
🔎,sciences,Sciences,🌊,oceanography,Oceanography,Wave refraction
🔎,sciences,Sciences,🔦,optics,Optics,Aberration
🔎,sciences,Sciences,🔦,optics,Optics,Absorption spectrum
🔎,sciences,Sciences,🔦,optics,Optics,Aperture
🔎,sciences,Sciences,🔦,optics,Optics,Birefringence
🔎,sciences,Sciences,🔦,optics,Optics,Coherence
🔎,sciences,Sciences,🔦,optics,Optics,Color theory
🔎,sciences,Sciences,🔦,optics,Optics,Diffraction limit
🔎,sciences,Sciences,🔦,optics,Optics,Dispersion
🔎,sciences,Sciences,🔦,optics,Optics,Doppler shift
🔎,sciences,Sciences,🔦,optics,Optics,Electromagnetic spectrum
🔎,sciences,Sciences,🔦,optics,Optics,F-number
🔎,sciences,Sciences,🔦,optics,Optics,Fiber optics
🔎,sciences,Sciences,🔦,optics,Optics,Fluorescence
🔎,sciences,Sciences,🔦,optics,Optics,Focal length
🔎,sciences,Sciences,🔦,optics,Optics,Ghost image
🔎,sciences,Sciences,🔦,optics,Optics,Holography
🔎,sciences,Sciences,🔦,optics,Optics,Interference pattern
🔎,sciences,Sciences,🔦,optics,Optics,Laser
🔎,sciences,Sciences,🔦,optics,Optics,Lens formula
🔎,sciences,Sciences,🔦,optics,Optics,Light polarization
🔎,sciences,Sciences,🔦,optics,Optics,Microscope resolution
🔎,sciences,Sciences,🔦,optics,Optics,Monochromatic light
🔎,sciences,Sciences,🔦,optics,Optics,Numerical aperture
